tweet_id,date,brand,tweet,sentiment_label,likes,retweets,user_followers
100288,2024-10-12,Samsung,Loving my new Samsung. The quality is top-notch and customer service was great. #Samsung2024 #SamsungTV,Positive,248,46,5340
100418,2024-02-28,Amazon,Happy with my Amazon purchase. Great value for money and excellent build quality. #AmazonDeals #Amazon #AWS,Positive,161,123,47290
100391,2024-09-12,Microsoft,The Microsoft update is fantastic! So much smoother and faster now. 10/10. #Microsoft #Copilot #Azure,Positive,370,142,2808
100592,2024-08-01,Google,Just got the new Google product and it's absolutely amazing! Totally worth it. #Google,Positive,444,63,19540
101162,2024-12-01,Apple,Loving my new Apple. The quality is top-notch and customer service was great. #iPhone,Positive,320,46,44279
101086,2024-07-24,Amazon,Amazon support team helped me resolve my issue within minutes. Excellent service! #PrimeDay #AmazonDeals,Positive,63,49,1592
100647,2024-12-12,Netflix,Noticed Netflix has a new campaign running. It looks different from before. #Streaming #BingeWatch,Neutral,181,62,46386
101152,2024-11-18,Tesla,Saw a Tesla ad today. Not sure if I should upgrade yet or wait. #EV #TeslaModel3 #ElonMusk,Neutral,172,72,36888
101367,2024-01-30,Amazon,Anyone else been following the Amazon news lately? Share your thoughts. #AmazonDeals #AWS #FBA,Neutral,159,70,20308
100520,2024-02-14,Nike,Nike delivered exactly what I needed on time. Truly impressed with the service. #NikeRunning,Positive,61,76,14661
100064,2024-03-04,Microsoft,Loving my new Microsoft. The quality is top-notch and customer service was great. #Azure #Xbox #Copilot,Positive,294,129,24038
100014,2024-05-15,Tesla,Happy with my Tesla purchase. Great value for money and excellent build quality. #TeslaModel3 #EV,Positive,306,134,30840
101180,2024-04-26,Apple,Anyone else been following the Apple news lately? Share your thoughts. #Apple #AirPods,Neutral,17,72,18900
101064,2024-12-13,Google,Just got the new Google product and it's absolutely amazing! Totally worth it. #GoogleAI,Positive,375,45,2697
100492,2024-06-25,Apple,Anyone else been following the Apple news lately? Share your thoughts. #AirPods #MacBook,Neutral,58,38,19526
100379,2024-01-07,Samsung,Loving my new Samsung. The quality is top-notch and customer service was great. #SamsungTV #Samsung2024 #GalaxyS,Positive,395,140,7883
100187,2024-06-29,Netflix,Just heard Netflix is releasing a new product next month. Interesting. #MustWatch #BingeWatch,Neutral,111,12,798
100763,2024-07-18,Apple,Loving my new Apple. The quality is top-notch and customer service was great. #AppleWatch #iPhone #MacBook,Positive,438,68,26260
100216,2024-07-05,Google,Happy with my Google purchase. Great value for money and excellent build quality. #Gemini #Pixel,Positive,475,60,25570
100791,2024-04-23,Google,Google stock is making some moves in the market today. Keeping an eye. #Android,Neutral,135,2,34547
101076,2024-02-28,Microsoft,The Microsoft update is fantastic! So much smoother and faster now. 10/10. #Microsoft #Xbox #Windows11,Positive,464,29,49516
100878,2024-08-13,Microsoft,Shoutout to Microsoft for the incredible experience. Will definitely buy again. #Azure #Xbox,Positive,323,77,42700
100337,2024-01-23,Samsung,Lost all my data because of a Samsung bug. Absolutely furious right now. #Samsung #GalaxyS #Samsung2024,Negative,64,62,43436
100719,2024-09-18,Tesla,Worst customer experience ever with Tesla. Will be switching brands for good. #TeslaModel3 #EV,Negative,75,70,35058
100295,2024-03-16,Microsoft,Worst customer experience ever with Microsoft. Will be switching brands for good. #Windows11 #Copilot,Negative,77,1,16848
101016,2024-02-17,Samsung,Can't believe how good Samsung has gotten. The new features are outstanding. #GalaxyS #GalaxyWatch #SamsungTV,Positive,484,84,7339
101275,2024-04-22,Netflix,Loving my new Netflix. The quality is top-notch and customer service was great. #Netflix #NetflixSeries,Positive,10,16,28199
100455,2024-11-09,Microsoft,Loving my new Microsoft. The quality is top-notch and customer service was great. #Microsoft #Copilot,Positive,172,144,35837
101496,2024-04-22,Samsung,Regret buying Samsung. The product is nothing like what was advertised online. #Samsung2024 #GalaxyS #GalaxyWatch,Negative,72,45,13005
100815,2024-05-29,Amazon,Overpriced garbage from Amazon as usual. Not worth a single penny. #Amazon,Negative,163,13,31652
100269,2024-03-04,Google,Comparing Google with other brands in the market before deciding. #Gemini #Google,Neutral,137,55,19956
100995,2024-05-02,Google,Terrible experience with Google. Customer service was unhelpful and rude. #Pixel #Gemini #GoogleAI,Negative,84,4,18021
100201,2024-01-22,Microsoft,Overpriced garbage from Microsoft as usual. Not worth a single penny. #Copilot,Negative,75,8,23725
100161,2024-10-26,Apple,Loving my new Apple. The quality is top-notch and customer service was great. #iOS #AppleWatch,Positive,289,137,23389
100729,2024-11-18,Nike,Comparing Nike with other brands in the market before deciding. #NikeRunning #JustDoIt,Neutral,11,4,16453
100401,2024-06-02,Tesla,Lost all my data because of a Tesla bug. Absolutely furious right now. #TeslaModel3 #ElonMusk #Tesla,Negative,176,28,28834
100702,2024-03-27,Amazon,The Amazon ecosystem is seamless. Everything just works together perfectly. #FBA #PrimeDay #AWS,Positive,413,113,28725
101129,2024-04-01,Tesla,Tesla support team helped me resolve my issue within minutes. Excellent service! #Autopilot,Positive,430,83,23477
100565,2024-03-14,Google,Anyone else been following the Google news lately? Share your thoughts. #Gemini #GoogleAI,Neutral,87,34,1107
101413,2024-01-29,Samsung,Never buying Samsung again. Product broke after two weeks of use. Total waste. #GalaxyWatch #GalaxyS,Negative,199,15,44702
101021,2024-08-15,Tesla,Happy with my Tesla purchase. Great value for money and excellent build quality. #Tesla #EV #ElonMusk,Positive,262,79,6630
101025,2024-08-24,Apple,The Apple update is fantastic! So much smoother and faster now. 10/10. #iPhone #AirPods,Positive,7,100,47071
101411,2024-04-17,Google,Lost all my data because of a Google bug. Absolutely furious right now. #GoogleAI #Android #Google,Negative,38,15,27227
101104,2024-12-05,Apple,Worst customer experience ever with Apple. Will be switching brands for good. #AppleWatch,Negative,152,16,6816
100205,2024-07-21,Samsung,The Samsung ecosystem is seamless. Everything just works together perfectly. #SamsungTV #Samsung,Positive,282,121,18024
100034,2024-09-05,Apple,Saw a Apple ad today. Not sure if I should upgrade yet or wait. #MacBook,Neutral,135,62,5358
100775,2024-02-02,Netflix,Netflix is really disappointing lately. Quality has gone downhill so much. #BingeWatch #Streaming #NetflixSeries,Negative,96,35,14310
100508,2024-02-23,Google,Worst customer experience ever with Google. Will be switching brands for good. #Gemini,Negative,157,24,24674
101475,2024-01-25,Tesla,Tesla delivered exactly what I needed on time. Truly impressed with the service. #TeslaModel3 #EV #Autopilot,Positive,1,123,10925
101390,2024-11-06,Samsung,Happy with my Samsung purchase. Great value for money and excellent build quality. #Samsung #GalaxyWatch #GalaxyS,Positive,474,67,16754
100091,2024-03-26,Samsung,Samsung promised delivery in 2 days but it's been 10 days and still nothing. #Samsung2024 #SamsungTV,Negative,53,32,12283
101363,2024-09-13,Nike,Shoutout to Nike for the incredible experience. Will definitely buy again. #Nike,Positive,154,120,37312
100897,2024-12-04,Apple,Apple never disappoints. Best purchase I've made this year hands down! #AppleWatch #Apple #iPhone,Positive,235,85,20814
100564,2024-03-18,Samsung,Thinking about switching to Samsung but haven't made up my mind yet. #Samsung2024 #GalaxyWatch #Samsung,Neutral,97,59,37411
101369,2024-08-21,Tesla,Tesla is really disappointing lately. Quality has gone downhill so much. #EV #ElonMusk #TeslaModel3,Negative,93,34,40646
100776,2024-07-28,Netflix,Happy with my Netflix purchase. Great value for money and excellent build quality. #Streaming #BingeWatch #MustWatch,Positive,72,135,10206
100241,2024-04-05,Amazon,The Amazon ecosystem is seamless. Everything just works together perfectly. #PrimeDay #AmazonDeals,Positive,288,117,27812
100013,2024-04-18,Microsoft,Anyone else been following the Microsoft news lately? Share your thoughts. #Azure #Microsoft,Neutral,63,2,3656
100315,2024-02-14,Microsoft,Can't believe how good Microsoft has gotten. The new features are outstanding. #Xbox #Azure,Positive,111,3,11713
100600,2024-08-15,Netflix,Shoutout to Netflix for the incredible experience. Will definitely buy again. #NetflixSeries,Positive,427,23,44959
100387,2024-12-21,Microsoft,Never buying Microsoft again. Product broke after two weeks of use. Total waste. #Azure #Xbox,Negative,10,22,34660
101297,2024-04-29,Tesla,Just got the new Tesla product and it's absolutely amazing! Totally worth it. #TeslaModel3,Positive,164,101,18299
100166,2024-03-20,Google,Google delivered exactly what I needed on time. Truly impressed with the service. #Gemini #GoogleAI #Android,Positive,151,139,6933
100840,2024-10-26,Nike,Nike support team helped me resolve my issue within minutes. Excellent service! #JustDoIt,Positive,115,61,33635
100020,2024-06-01,Google,The latest Google update ruined everything. So buggy and slow now. #Pixel #Google #Android,Negative,80,35,1685
100646,2024-03-10,Netflix,Just heard Netflix is releasing a new product next month. Interesting. #Streaming #MustWatch,Neutral,34,60,39104
101154,2024-08-06,Google,Google stock is making some moves in the market today. Keeping an eye. #Gemini,Neutral,107,31,17958
100831,2024-07-28,Nike,Shoutout to Nike for the incredible experience. Will definitely buy again. #Nike,Positive,252,55,30258
101267,2024-01-07,Apple,Overpriced garbage from Apple as usual. Not worth a single penny. #iPhone #Apple #AirPods,Negative,82,48,41257
100562,2024-08-25,Amazon,Amazon delivered exactly what I needed on time. Truly impressed with the service. #AWS #FBA,Positive,449,12,9982
101460,2024-06-30,Samsung,Samsung released their quarterly report today with some mixed numbers. #GalaxyS,Neutral,111,18,21305
100686,2024-09-24,Google,Noticed Google has a new campaign running. It looks different from before. #GoogleAI,Neutral,28,0,39130
100957,2024-10-31,Samsung,Samsung announced some changes to their pricing structure today. #GalaxyWatch,Neutral,48,20,48301
100189,2024-10-20,Samsung,Samsung support team helped me resolve my issue within minutes. Excellent service! #Samsung #Samsung2024,Positive,395,146,37039
100975,2024-04-22,Microsoft,Can't believe how good Microsoft has gotten. The new features are outstanding. #Copilot,Positive,362,20,47399
100699,2024-01-20,Samsung,Samsung delivered exactly what I needed on time. Truly impressed with the service. #SamsungTV,Positive,357,4,45241
100510,2024-05-15,Google,Terrible experience with Google. Customer service was unhelpful and rude. #Android #GoogleAI #Google,Negative,64,48,2150
101082,2024-05-15,Samsung,Noticed Samsung has a new campaign running. It looks different from before. #Samsung2024,Neutral,85,40,5474
100474,2024-05-13,Apple,Apple never disappoints. Best purchase I've made this year hands down! #iOS,Positive,477,101,23493
100856,2024-06-17,Samsung,Samsung never disappoints. Best purchase I've made this year hands down! #Samsung2024,Positive,128,129,49823
100747,2024-06-26,Nike,Worst customer experience ever with Nike. Will be switching brands for good. #Sneakers #NikeAir,Negative,38,12,3754
100252,2024-10-06,Samsung,Terrible experience with Samsung. Customer service was unhelpful and rude. #SamsungTV #GalaxyS,Negative,0,50,17200
100021,2024-06-14,Microsoft,Microsoft never disappoints. Best purchase I've made this year hands down! #Xbox #Microsoft #Azure,Positive,359,131,19557
101337,2024-02-16,Microsoft,Anyone else been following the Microsoft news lately? Share your thoughts. #Windows11,Neutral,85,61,39221
100459,2024-08-21,Amazon,The latest Amazon update ruined everything. So buggy and slow now. #FBA #Amazon #PrimeDay,Negative,180,35,21974
101184,2024-12-28,Google,Google promised delivery in 2 days but it's been 10 days and still nothing. #Pixel #Android,Negative,164,48,2032
100276,2024-12-18,Amazon,Regret buying Amazon. The product is nothing like what was advertised online. #AmazonDeals #Amazon,Negative,94,74,11737
100955,2024-11-19,Apple,Apple never disappoints. Best purchase I've made this year hands down! #iPhone,Positive,402,34,5117
101215,2024-08-17,Google,Noticed Google has a new campaign running. It looks different from before. #GoogleAI #Gemini #Android,Neutral,62,37,21926
100385,2024-06-20,Apple,Anyone else been following the Apple news lately? Share your thoughts. #MacBook #iOS #AppleWatch,Neutral,136,50,40064
100805,2024-02-27,Microsoft,The Microsoft update is fantastic! So much smoother and faster now. 10/10. #Azure #Microsoft,Positive,341,59,24919
101437,2024-03-30,Apple,Shoutout to Apple for the incredible experience. Will definitely buy again. #Apple #AppleWatch,Positive,288,13,4869
100343,2024-06-02,Amazon,Amazon support team helped me resolve my issue within minutes. Excellent service! #PrimeDay #FBA,Positive,417,75,8262
100769,2024-09-06,Apple,Apple never disappoints. Best purchase I've made this year hands down! #AirPods #Apple #iPhone,Positive,440,1,17827
101332,2024-12-09,Google,Google support team helped me resolve my issue within minutes. Excellent service! #GoogleAI #Pixel #Google,Positive,360,53,34564
100130,2024-04-14,Microsoft,Worst customer experience ever with Microsoft. Will be switching brands for good. #Copilot #Microsoft,Negative,114,14,13503
100871,2024-04-20,Samsung,Samsung promised delivery in 2 days but it's been 10 days and still nothing. #GalaxyWatch #Samsung2024,Negative,138,51,45554
101123,2024-05-28,Microsoft,Can't believe how good Microsoft has gotten. The new features are outstanding. #Microsoft,Positive,332,126,44299
101396,2024-11-03,Nike,Nike delivered exactly what I needed on time. Truly impressed with the service. #Sneakers,Positive,440,115,49530
100087,2024-05-22,Netflix,Happy with my Netflix purchase. Great value for money and excellent build quality. #BingeWatch #NetflixSeries,Positive,253,139,21032
101482,2024-04-13,Samsung,Read an article about Samsung strategy for the next fiscal year. #Samsung2024 #GalaxyWatch,Neutral,149,66,34610
